,movieId,rating,title,userId
8,45499,,X-Men: The Last Stand (2006),147754
9,5528,,One Hour Photo (2002),147754
0,5872,3.5,Die Another Day (2002),134169
1,83613,4.0,Cowboys & Aliens (2011),134169
2,69278,,Land of the Lost (2009),134169
3,70159,4.0,Orphan (2009),134169
4,44397,4.0,"Hills Have Eyes, The (2006)",134169
5,88129,4.0,Drive (2011),134169
6,165549,,Manchester by the Sea (2016),134169
7,67197,,Knowing (2009),134169
8,4699,,Original Sin (2001),134169
9,81788,3.5,"Next Three Days, The (2010)",134169
0,56174,3.0,I Am Legend (2007),134873
1,152081,,Zootopia (2016),134873
2,54001,2.5,Harry Potter and the Order of the Phoenix (2007),134873
3,5816,3.0,Harry Potter and the Chamber of Secrets (2002),134873
4,5672,,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),134873
5,129737,,Unfinished Business (2015),134873
6,1206,,"Clockwork Orange, A (1971)",134873
7,138774,,Raising Jeffrey Dahmer (2006),134873
8,76189,,Growth (2009),134873
0,45074,,"Wild, The (2006)",127536
1,70133,,"Answer Man, The (a.k.a. Arlen Faber) (2009)",127536
2,6593,,Freaky Friday (2003),127536
3,6628,,Hot Dog... The Movie (1984),127536
4,3674,,For the Love of Benji (1977),127536
5,79213,,Sade (2000),127536
6,74287,,"Donner Party, The (2009)",127536
7,104361,,Ain't Them Bodies Saints (2013),127536
8,38881,,Punishment Park (1971),127536
9,149080,,A Fare to Remember,127536
0,541,,Blade Runner (1982),142682
1,4027,,"O Brother, Where Art Thou? (2000)",142682
2,2628,,Star Wars: Episode I - The Phantom Menace (1999),142682
3,2423,,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),142682
4,1617,,L.A. Confidential (1997),142682
5,1193,,One Flew Over the Cuckoo's Nest (1975),142682
6,1219,,Psycho (1960),142682
7,2671,,Notting Hill (1999),142682
8,2617,,"Mummy, The (1999)",142682
9,1304,,Butch Cassidy and the Sundance Kid (1969),142682
0,51662,4.5,300 (2007),133893
1,54286,3.5,"Bourne Ultimatum, The (2007)",133893
2,33098,,Ike: Countdown to D-Day (2004),133893
3,52321,,Seraphim Falls (2006),133893
4,61236,,Waltz with Bashir (Vals im Bashir) (2008),133893
5,49284,,10 Items or Less (2006),133893
6,137054,,Daniels Daughter (2008),133893
7,6881,,Pieces of April (2003),133893
8,122043,,The Haunting Hour: Don't Think About It (2007),133893
9,113378,,"Giver, The (2014)",133893
0,96610,1.5,Looper (2012),142564
1,6365,3.5,"Matrix Reloaded, The (2003)",142564
2,122926,,Untitled Spider-Man Reboot (2017),142564
3,68358,,Star Trek (2009),142564
4,5816,4.0,Harry Potter and the Chamber of Secrets (2002),142564
5,111659,,Maleficent (2014),142564
6,832,,Ransom (1996),142564
7,46578,,Little Miss Sunshine (2006),142564
8,110553,,The Amazing Spider-Man 2 (2014),142564
9,122916,,Thor: Ragnarok (2017),142564
0,52227,,"Darwin Awards, The (2006)",106715
1,113991,,Care Bears to the Rescue (Care Bears: To the Rescue Movie) (2010),106715
2,53468,,Fido (2006),106715
3,130081,,Our Summer in Provence (2014),106715
4,131726,,Matt Shepard Is a Friend of Mine (2015),106715
5,92781,,"City Dark, The (2011)",106715
6,140850,,Every Secret Thing (2014),106715
7,99613,,Private Romeo (2011),106715
8,137703,,The Confession (2013),106715
9,92094,,Einstein and Eddington (2008),106715
0,4367,,Lara Croft: Tomb Raider (2001),136547
1,123727,,Immigration Tango (2011),136547
2,78247,,"Drawn Together Movie: The Movie!, The (2010)",136547
3,99731,,Dabangg 2 (2012),136547
4,50562,,Haven (2004),136547
5,146916,,We Are Many (2014),136547
6,6544,,"Housekeeper, The (femme de ménage, Une) (2002)",136547
7,152085,,Desierto (2016),136547
8,6207,,"Slaughter Rule, The (2002)",136547
9,138774,,Raising Jeffrey Dahmer (2006),136547
0,5321,,"Triumph of Love, The (2001)",101631
1,106254,,Boy Wonder (2010),101631
2,6621,,"Backyard, The (2002)",101631
3,94101,,Crime After Crime (2011),101631
4,162662,,Hockney (2014),101631
5,137054,,Daniels Daughter (2008),101631
6,5951,,Morvern Callar (2002),101631
7,97722,,Rosewood Lane (2011),101631
8,100452,,"Devil's Tomb, The (2009)",101631
0,1019,,"20,000 Leagues Under the Sea (1954)",140727
1,3210,,Fast Times at Ridgemont High (1982),140727
2,152105,,Dad's Army (1971),140727
3,106924,,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),140727
4,538,,Six Degrees of Separation (1993),140727
5,161,,Crimson Tide (1995),140727
6,1840,,He Got Game (1998),140727
7,121298,,Over My Dead Body (1995),140727
8,1357,,Shine (1996),140727
9,1609,,187 (One Eight Seven) (1997),140727
0,79796,,Centurion (2010),135402
1,45074,,"Wild, The (2006)",135402
2,1019,,"20,000 Leagues Under the Sea (1954)",135402
3,6593,,Freaky Friday (2003),135402
4,106924,,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),135402
5,70159,,Orphan (2009),135402
6,8014,,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",135402
7,104361,,Ain't Them Bodies Saints (2013),135402
8,1840,,He Got Game (1998),135402
0,6934,,"Matrix Revolutions, The (2003)",142055
1,56174,,I Am Legend (2007),142055
2,117529,,Jurassic World (2015),142055
3,5816,,Harry Potter and the Chamber of Secrets (2002),142055
4,919,,"Wizard of Oz, The (1939)",142055
5,103335,,Despicable Me 2 (2013),142055
6,102123,,This Is the End (2013),142055
7,7147,,Big Fish (2003),142055
8,45499,,X-Men: The Last Stand (2006),142055
0,164230,,Money Play$ (1998),135627
1,164779,,Parent Trap III (1989),135627
2,154868,,Szaffi (1985),135627
3,109347,,Bigfoot: The Unforgettable Encounter (1994),135627
4,8669,,Stay Hungry (1976),135627
5,109446,,Shinobi No Mono 2: Vengeance (Zoku shinobi no mono) (1963),135627
6,88961,,Missile to the Moon (1958),135627
7,5021,,Murder by Death (1976),135627
8,4934,,"Exterminator, The (1980)",135627
9,147524,,Save Me (1994),135627
0,142921,,Essex Boys: Law of Survival (2015),142681
1,163476,,Batman Unlimited: Mech vs. Mutants (2016),142681
2,49735,,Another Gay Movie (2006),142681
3,110603,,God's Not Dead (2014),142681
4,142819,,Bangalore Days (2014),142681
5,88640,,Rapt (2009),142681
6,132432,,Five Dances (2013),142681
7,158528,,The Shallows (2016),142681
8,80430,,Palermo Shooting (2008),142681
9,123314,,Mischief Night (2013),142681
0,72178,,Welcome to Dongmakgol (2005),174399
1,136914,,RISE (2014),174399
2,52591,,"Contract, The (2006)",174399
3,147006,,Bana Masal Anlatma (2015),174399
4,91243,,Shanghai (2010),174399
5,130382,,Mr. Pip (2012),174399
6,109397,,Jamesy Boy (2014),174399
7,65045,,Alien Raiders (2008),174399
8,76701,,Love's Long Journey (2005),174399
9,127132,,Zipper (2015),174399
0,5872,,Die Another Day (2002),145719
1,33158,,xXx: State of the Union (2005),145719
2,4232,,Spy Kids (2001),145719
3,45074,,"Wild, The (2006)",145719
4,55442,,Persepolis (2007),145719
5,104218,,Grown Ups 2 (2013),145719
6,109452,,Omar (2013),145719
7,103539,,The Spectacular Now (2013),145719
8,96917,,House at the End of the Street (2012),145719
9,80094,,"Last Exorcism, The (2010)",145719
0,47472,,We Jam Econo,163182
1,183037,,We Jam Econo: The Story of the Minutemen (2005),163182
2,162662,,Hockney (2014),163182
3,99861,,Jesse Stone: Sea Change (2007),163182
4,58879,,Shine a Light (2008),163182
5,109675,,"Pill, The (2011)",163182
6,84525,,Virus X (2010),163182
7,80094,,"Last Exorcism, The (2010)",163182
0,102123,,This Is the End (2013),202199
1,123727,,Immigration Tango (2011),202199
2,109971,,Ocho apellidos vascos (2014),202199
3,78247,,"Drawn Together Movie: The Movie!, The (2010)",202199
4,7147,,Big Fish (2003),202199
5,1399,,Marvin's Room (1996),202199
6,6544,,"Housekeeper, The (femme de ménage, Une) (2002)",202199
7,152085,,Desierto (2016),202199
8,6207,,"Slaughter Rule, The (2002)",202199
9,43904,,When a Stranger Calls (2006),202199
0,69278,,Land of the Lost (2009),142012
1,8948,,Alfie (2004),142012
2,6868,,Wonderland (2003),142012
3,162662,,Hockney (2014),142012
4,6700,,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",142012
5,44397,,"Hills Have Eyes, The (2006)",142012
6,88129,,Drive (2011),142012
7,78000,,Deficit (Déficit) (2007),142012
8,4699,,Original Sin (2001),142012
9,100452,,"Devil's Tomb, The (2009)",142012
0,26794,,"Heroic Trio, The (Dung fong saam hap) (1993)",132003
1,8644,3.5,"I, Robot (2004)",132003
2,5457,,Zebrahead (1992),132003
3,5839,,My Father's Glory (La gloire de mon père) (1990),132003
4,6345,,"Chorus Line, A (1985)",132003
5,44825,,"Brotherhood of Justice, The (1986)",132003
6,88129,,Drive (2011),132003
7,27351,,Spiral (2000),132003
8,45447,,"Da Vinci Code, The (2006)",132003
9,4033,,Thirteen Days (2000),132003
0,480,,Jurassic Park (1993),142673
1,2028,4.5,Saving Private Ryan (1998),142673
2,260,4.5,Star Wars: Episode IV - A New Hope (1977),142673
3,8644,,"I, Robot (2004)",142673
4,106782,,"Wolf of Wall Street, The (2013)",142673
5,16,,Casino (1995),142673
6,1214,,Alien (1979),142673
7,1265,,Groundhog Day (1993),142673
8,1527,,"Fifth Element, The (1997)",142673
0,73017,4.0,Sherlock Holmes (2009),142672
1,122926,,Untitled Spider-Man Reboot (2017),142672
2,136020,,Spectre (2015),142672
3,122906,,Black Panther (2017),142672
4,8644,3.5,"I, Robot (2004)",142672
5,8529,,"Terminal, The (2004)",142672
6,46578,,Little Miss Sunshine (2006),142672
7,45499,2.5,X-Men: The Last Stand (2006),142672
8,164179,,Arrival (2016),142672
9,80094,,"Last Exorcism, The (2010)",142672
0,114420,,When Eight Bells Toll (1971),142386
1,141808,,A Summer to Remember (1960),142386
2,3338,,For All Mankind (1989),142386
3,8772,,"Spy Who Came in from the Cold, The (1965)",142386
4,32058,,Class Action (1991),142386
5,7112,,Accident (1967),142386
6,5960,,Bad Influence (1990),142386
7,108780,,Labor Day (2013),142386
8,42556,,7 Faces of Dr. Lao (1964),142386
9,5111,,"Good Son, The (1993)",142386
0,56174,,I Am Legend (2007),142333
1,152081,4.0,Zootopia (2016),142333
2,5816,4.0,Harry Potter and the Chamber of Secrets (2002),142333
3,7934,,Zelig (1983),142333
4,103292,,"Purple Gang, The (1959)",142333
5,27077,,Thick as Thieves (1999),142333
6,166771,,Rear Window (1998),142333
7,2827,,"Astronaut's Wife, The (1999)",142333
8,135795,,Mardaani (2014),142333
9,154538,,Sins of the mind,142333
0,91630,,Mission: Impossible - Ghost Protocol (2011),134520
1,6934,,"Matrix Revolutions, The (2003)",134520
2,59615,,Indiana Jones and the Kingdom of the Crystal Skull (2008),134520
3,54001,4.0,Harry Potter and the Order of the Phoenix (2007),134520
4,103335,4.5,Despicable Me 2 (2013),134520
5,102123,,This Is the End (2013),134520
6,7147,4.0,Big Fish (2003),134520
7,46578,,Little Miss Sunshine (2006),134520
8,45499,,X-Men: The Last Stand (2006),134520
9,2712,,Eyes Wide Shut (1999),134520
0,121551,,Battle of the Amazons (1973),129276
1,120378,,Five on the Black Hand Side (1973),129276
2,1511,,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997)",129276
3,79213,,Sade (2000),129276
4,100077,,Made in Hong Kong (Xiang Gang zhi zao) (1997),129276
5,153084,,Love on the Ground (1984),129276
6,120741,,Memed My Hawk (1984),129276
7,137819,,Gross Misconduct (1993),129276
8,6526,,Rhapsody in August (Hachi-gatsu no kyôshikyoku) (1991),129276
9,6074,,Endangered Species (1982),129276
0,164230,,Money Play$ (1998),142434
1,51662,,300 (2007),142434
2,3210,,Fast Times at Ridgemont High (1982),142434
3,3674,,For the Love of Benji (1977),142434
4,106924,,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),142434
5,27174,,Without Evidence (1995),142434
6,1840,,He Got Game (1998),142434
7,2167,,Blade (1998),142434
8,1609,,187 (One Eight Seven) (1997),142434
9,171051,,Without Evidence (1995),142434
0,111844,,Bad Asses (Bad Ass 2) (2014),146610
1,69278,,Land of the Lost (2009),146610
2,106599,,Breakout (2013),146610
3,49284,,10 Items or Less (2006),146610
4,159622,,8213: Gacy House (2010),146610
5,162662,,Hockney (2014),146610
6,8772,,"Spy Who Came in from the Cold, The (1965)",146610
7,6700,,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",146610
8,104361,,Ain't Them Bodies Saints (2013),146610
9,100452,,"Devil's Tomb, The (2009)",146610
0,108156,,Ride Along (2014),139429
1,42015,,Casanova (2005),139429
2,138110,,186 Dollars to Freedom (2012),139429
3,113501,,Appleseed Alpha (2014),139429
4,8644,,"I, Robot (2004)",139429
5,101629,,"King - Jari Litmanen, The (Kuningas Litmanen) (2012)",139429
6,41644,,Dog Nail Clipper (Koirankynnenleikkaaja) (2004),139429
7,96691,,Resident Evil: Retribution (2012),139429
8,78349,,Exam (2009),139429
9,167814,,A Wedding (2017),139429
0,6294,,Bulletproof Monk (2003),151963
1,8644,,"I, Robot (2004)",151963
2,79702,,Scott Pilgrim vs. the World (2010),151963
3,46976,,Stranger than Fiction (2006),151963
4,6868,,Wonderland (2003),151963
5,44397,,"Hills Have Eyes, The (2006)",151963
6,5804,,"Santa Clause 2, The (2002)",151963
7,4699,,Original Sin (2001),151963
8,139813,,Sand Castles (2014),151963
9,100452,,"Devil's Tomb, The (2009)",151963
0,2404,,Rambo III (1988),141795
1,124539,,Gunshy (1998),141795
2,2360,,"Celebration, The (Festen) (1998)",141795
3,7387,2.0,Dawn of the Dead (1978),141795
4,2321,1.5,Pleasantville (1998),141795
5,1717,2.0,Scream 2 (1997),141795
6,1345,,Carrie (1976),141795
7,2485,,She's All That (1999),141795
8,3703,3.0,"Road Warrior, The (Mad Max 2) (1981)",141795
9,3697,,Predator 2 (1990),141795
0,69278,,Land of the Lost (2009),125937
1,162662,,Hockney (2014),125937
2,109452,,Omar (2013),125937
3,141950,,6 Years (2015),125937
4,104361,,Ain't Them Bodies Saints (2013),125937
5,44397,,"Hills Have Eyes, The (2006)",125937
6,95595,,Bela Kiss: Prologue (2013),125937
7,91707,,In the Land of Blood and Honey (2011),125937
8,149721,,Asian School Girls (2014),125937
9,112599,,Favor (2013),125937
0,54286,,"Bourne Ultimatum, The (2007)",141489
1,71535,,Zombieland (2009),141489
2,8644,4.0,"I, Robot (2004)",141489
3,79702,,Scott Pilgrim vs. the World (2010),141489
4,49284,,10 Items or Less (2006),141489
5,119145,4.0,Kingsman: The Secret Service (2015),141489
6,6881,,Pieces of April (2003),141489
7,164515,,Redistributors (2016),141489
8,69521,,Heavy Metal in Baghdad (2007),141489
0,69278,,Land of the Lost (2009),148711
1,81834,,Harry Potter and the Deathly Hallows: Part 1 (2010),148711
2,103141,,Monsters University (2013),148711
3,122898,,Justice League (2017),148711
4,61248,,Death Race (2008),148711
5,140174,,Room (2015),148711
6,47610,,"Illusionist, The (2006)",148711
7,64622,,"Reader, The (2008)",148711
8,162606,,The Accountant (2016),148711
9,63113,2.0,Quantum of Solace (2008),148711
0,73017,,Sherlock Holmes (2009),142677
1,68358,,Star Trek (2009),142677
2,78499,,Toy Story 3 (2010),142677
3,648,,Mission: Impossible (1996),142677
4,8644,,"I, Robot (2004)",142677
5,88405,,Friends with Benefits (2011),142677
6,106916,,American Hustle (2013),142677
7,5995,,"Pianist, The (2002)",142677
8,7361,,Eternal Sunshine of the Spotless Mind (2004),142677
9,104841,,Gravity (2013),142677
0,142921,,Essex Boys: Law of Survival (2015),145444
1,69278,,Land of the Lost (2009),145444
2,79796,,Centurion (2010),145444
3,45074,,"Wild, The (2006)",145444
4,8644,,"I, Robot (2004)",145444
5,61248,,Death Race (2008),145444
6,6593,,Freaky Friday (2003),145444
7,8014,,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",145444
8,104361,,Ain't Them Bodies Saints (2013),145444
0,69278,,Land of the Lost (2009),177687
1,83219,,"Pixar Story, The (2007)",177687
2,110433,,Möbius (2013),177687
3,104361,,Ain't Them Bodies Saints (2013),177687
4,44397,,"Hills Have Eyes, The (2006)",177687
5,60475,,"Violin, El (2005)",177687
6,4699,,Original Sin (2001),177687
7,81164,,"Hole, The (2009)",177687
8,100452,,"Devil's Tomb, The (2009)",177687
0,26794,,"Heroic Trio, The (Dung fong saam hap) (1993)",105139
1,2643,,Superman IV: The Quest for Peace (1987),105139
2,2139,,"Secret of NIMH, The (1982)",105139
3,8616,,By the Light of the Silvery Moon (1953),105139
4,6156,,Shanghai Knights (2003),105139
5,3103,,Stanley & Iris (1990),105139
6,8772,,"Spy Who Came in from the Cold, The (1965)",105139
7,654,,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),105139
8,6242,,Ringu (Ring) (1998),105139
9,152332,,Hungry (2014),105139
0,26794,,"Heroic Trio, The (Dung fong saam hap) (1993)",148286
1,5582,,Captain Ron (1992),148286
2,6881,,Pieces of April (2003),148286
3,104361,,Ain't Them Bodies Saints (2013),148286
4,34148,,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",148286
5,95595,,Bela Kiss: Prologue (2013),148286
6,2841,,Stir of Echoes (1999),148286
7,8447,,This Island Earth (1955),148286
8,84525,,Virus X (2010),148286
9,105290,,Shanghai (2012),148286
0,69278,,Land of the Lost (2009),115169
1,157330,,Black & White: The Dawn of Assault (2012),115169
2,61250,,"House Bunny, The (2008)",115169
3,157296,,Finding Dory (2016),115169
4,162662,,Hockney (2014),115169
5,104361,,Ain't Them Bodies Saints (2013),115169
6,27904,,"Scanner Darkly, A (2006)",115169
7,143355,4.5,Wonder Woman (2017),115169
8,113567,,Make Your Move (2013),115169
9,131556,,Inside (2012),115169
0,4351,,Point Break (1991),134273
1,5445,,Minority Report (2002),134273
2,7570,,Octopussy (1983),134273
3,2948,,From Russia with Love (1963),134273
4,86911,,"Hangover Part II, The (2011)",134273
5,1754,,Fallen (1998),134273
6,2986,,RoboCop 2 (1990),134273
7,4023,,"Family Man, The (2000)",134273
8,1674,,Witness (1985),134273
9,4963,,Ocean's Eleven (2001),134273
0,61236,,Waltz with Bashir (Vals im Bashir) (2008),143935
1,140519,,Hidden Secrets (2006),143935
2,93287,,"Big Year, The (2011)",143935
3,8772,,"Spy Who Came in from the Cold, The (1965)",143935
4,32058,,Class Action (1991),143935
5,34148,,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",143935
6,27904,,"Scanner Darkly, A (2006)",143935
7,76189,,Growth (2009),143935
8,130574,,Something Wicked (2014),143935
9,152332,,Hungry (2014),143935
0,69278,,Land of the Lost (2009),115542
1,125067,,Waltz of the Toreadors (1962),115542
2,2008,,"This World, Then the Fireworks (1997)",115542
3,8772,,"Spy Who Came in from the Cold, The (1965)",115542
4,26139,,In Harm's Way (1965),115542
5,44397,,"Hills Have Eyes, The (2006)",115542
0,2170,,Wrongfully Accused (1998),119595
1,5433,,Silver Bullet (Stephen King's Silver Bullet) (1985),119595
2,99611,,Confessions of a Pop Performer (1975),119595
3,3581,,Human Traffic (1999),119595
4,89819,,Punk in London (1977),119595
5,1428,,Angel Baby (1995),119595
6,34148,,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",119595
7,2321,,Pleasantville (1998),119595
8,128129,,The Dead Are Alive (1972),119595
9,130574,,Something Wicked (2014),119595
0,124404,,"Snowflake, the White Gorilla (2011)",138126
1,78410,,Chance Pe Dance (2010),138126
2,61941,,Humboldt County (2008),138126
3,108212,,Saint Laurent (2014),138126
4,143365,,The Circle (2016),138126
5,67734,,Adventureland (2009),138126
6,33688,,Parineeta (2005),138126
7,124125,,Way Back Home (2013),138126
8,146074,,Premachi Goshta (2013),138126
